"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.20581194091159e-144,0.381051304301173,0.811,0.755,2.93422277701427e-140,"0","C9orf16"
1.96731885688279e-143,0.544782761556886,0.42,0.32,4.78727370633859e-139,"0","RNF213"
2.22798252289948e-143,0.505170324085747,0.353,0.241,5.4215726712236e-139,"0","CELF2"
6.80311920294545e-143,0.279899428887484,0.797,0.705,1.65547102684475e-138,"0","CD99"
7.28058096013602e-140,0.419915591083086,0.251,0.137,1.7716565708395e-135,"0","RAB27A"
2.95213728724311e-138,0.524429260920273,0.356,0.254,7.18373087477738e-134,"0","RELB"
4.4105105452155e-138,0.265626300363616,1,0.989,1.07325363607274e-133,"0","EEF2"
7.68355459630364e-138,0.472317027529778,0.601,0.604,1.86971617546453e-133,"0","DAZAP2"
4.96970122052486e-135,0.436895513764739,0.255,0.141,1.20932709500252e-130,"0","SOCS1"
3.72881605077787e-134,0.669429874976428,0.517,0.449,9.07370097796287e-130,"0","LINC00152"
9.98104255404095e-134,0.392816695803199,0.484,0.344,2.42878689510033e-129,"0","DUSP2"
2.0405999630836e-130,0.43426138137668,0.302,0.194,4.96559595016763e-126,"0","CYTH1"
2.31996263586979e-128,0.351889738903147,0.722,0.726,5.64539707812555e-124,"0","NDUFB8"
6.31587455198795e-128,0.452321486151911,0.677,0.651,1.53690491348075e-123,"0","PGAM1"
3.4599743848112e-127,0.472859474088425,0.422,0.333,8.41950166799956e-123,"0","BCAS2"
6.99927657148686e-127,0.304892857168966,0.862,0.817,1.70320396090561e-122,"0","EIF4G2"
3.49278551343286e-126,0.48110275712378,0.321,0.218,8.49934426838753e-122,"0","ODF2L"
3.63392883641118e-124,0.472417810176208,0.343,0.244,8.84280243052296e-120,"0","NFKB2"
5.2027835769808e-124,0.33265432568677,0.67,0.663,1.26604535562251e-119,"0","RSL24D1"
1.75649010320023e-123,0.44997612849431,0.397,0.265,4.27424301712743e-119,"0","CLEC2B"
3.32226643285943e-122,0.27772035549402,0.976,0.886,8.08440313772013e-118,"0","MYL12B"
3.80052765264551e-121,0.413606570986369,0.298,0.193,9.24820398994757e-117,"0","ARHGEF1"
1.29737976409588e-120,0.266005434024097,0.928,0.854,3.15704391795091e-116,"0","RBM3"
2.94629214299805e-120,0.534111592201506,0.421,0.353,7.16950730077146e-116,"0","WHSC1L1"
3.11333212623106e-120,0.28942002050998,0.876,0.849,7.57598239597065e-116,"0","PCBP2"
7.59048362686243e-120,0.392218423570274,0.264,0.158,1.8470682857607e-115,"0","AQP3"
5.74860642432844e-119,0.392343288514925,0.672,0.651,1.39886588729608e-114,"0","H2AFV"
1.11610511362526e-118,0.472805928635427,0.402,0.323,2.71593018349572e-114,"0","MAPK1IP1L"
7.52568532926537e-118,0.298252614100975,0.824,0.782,1.83130026802344e-113,"0","HIGD2A"
7.70415831242499e-118,0.487818464008645,0.474,0.399,1.8747298837455e-113,"0","STAT3"
1.89535207953096e-114,0.476248745297817,0.413,0.346,4.61214975033064e-110,"0","C9orf78"
3.97114845565617e-114,0.491225969647392,0.326,0.233,9.66339265199373e-110,"0","CCNH"
4.57298324675179e-114,0.360345707432945,0.264,0.156,1.11278974326458e-109,"0","CMTM3"
2.60473536333792e-112,0.550188003501405,0.551,0.545,6.3383630331465e-108,"0","CALM3"
4.89392470508856e-112,0.648236237664911,0.547,0.518,1.19088763773625e-107,"0","CACYBP"
6.86642858156337e-112,0.49166880990726,0.472,0.421,1.67087673103763e-107,"0","N4BP2L2"
1.06195090664357e-110,0.277181329433357,0.799,0.739,2.58415133622647e-106,"0","NCL"
1.19152915004636e-110,0.2742688060263,0.955,0.903,2.89946703372282e-106,"0","UQCR11"
1.66592967462477e-110,0.397694453658514,0.698,0.626,4.05387327023191e-106,"0","LY6E"
6.51081382571937e-110,0.261885400570981,0.961,0.879,1.58434143635055e-105,"0","YWHAZ"
2.86866915251629e-109,0.498388559005529,0.45,0.391,6.98061951573314e-105,"0","JAK1"
2.4152514561789e-108,0.368738619205264,0.287,0.18,5.87727289346574e-104,"0","FAM46C"
2.52559915241282e-108,0.431774201471589,0.284,0.189,6.14579297748137e-104,"0","USP15"
3.36806288975265e-108,0.438267051494179,0.364,0.254,8.19584423592409e-104,"0","IFI16"
1.29697879300517e-107,0.483967058271791,0.481,0.444,3.15606819489878e-103,"0","CAPZA1"
1.60569775807658e-107,0.30275808113237,0.969,0.86,3.90730492450355e-103,"0","ENO1"
1.63750615471618e-107,0.415328693246274,0.329,0.231,3.98470747688636e-103,"0","RHOF"
1.05623301752046e-106,0.504694356976455,0.436,0.389,2.57023742483429e-102,"0","SEPT9"
2.19711547014136e-106,0.415643258367362,0.585,0.551,5.34646078504199e-102,"0","C12orf57"
6.13057508879989e-106,0.300883062731008,0.845,0.836,1.49181414210857e-101,"0","CUTA"
6.39281102742756e-106,0.415441489318487,0.26,0.166,1.55562663541422e-101,"0","TCF7"
2.20450983278094e-105,0.475811400106,0.376,0.302,5.36445422708913e-101,"0","SH3KBP1"
1.30580507467984e-104,0.439371378890148,0.426,0.345,3.17754606872592e-100,"0","RSRP1"
1.99912675689424e-100,0.556893450184801,0.413,0.357,4.86467505022645e-96,"0","NOP58"
3.40950395627112e-100,0.451327255502934,0.292,0.206,8.29668692719014e-96,"0","YIPF5"
6.27976766533381e-100,0.286784286260261,0.816,0.773,1.52811866368233e-95,"0","SERBP1"
6.82861020544462e-100,0.471645403147159,0.521,0.469,1.66167400739289e-95,"0","PSMB9"
6.88999092987952e-100,0.283569449868365,0.547,0.418,1.67661039287688e-95,"0","EMP3"
1.50224546289674e-99,0.257524419253829,0.84,0.805,3.65556410941292e-95,"0","SNU13"
6.28251940231486e-99,0.485835394723538,0.535,0.546,1.5287882713593e-94,"0","TRAPPC1"
1.32934535341884e-97,0.264838355428527,0.854,0.819,3.23482898300942e-93,"0","C19orf53"
1.71923123934283e-96,0.279898285110241,0.994,0.945,4.18357729781684e-92,"0","RPL36A"
4.34717155617624e-95,0.285130036814994,0.953,0.898,1.05784072647993e-90,"0","TAGLN2"
6.12337654424715e-95,0.433031571160045,0.354,0.282,1.4900624482771e-90,"0","FGFR1OP2"
6.15481498529896e-95,0.498023415151577,0.434,0.378,1.49771267852265e-90,"0","BAZ1A"
9.35891460512107e-95,0.406443257975328,0.29,0.196,2.27739828001016e-90,"0","PPP1R18"
5.82388895549813e-94,0.396696069379013,0.282,0.184,1.41718513843092e-89,"0","TSPYL2"
5.97426186479523e-93,0.449559254375939,0.569,0.573,1.45377688217927e-88,"0","LRRFIP1"
5.39672698739963e-90,0.260359539335827,0.959,0.926,1.31323954511383e-85,"0","UBL5"
7.04721764681235e-90,0.341537642429803,0.349,0.244,1.71486994217532e-85,"0","PDE4B"
3.76802317333729e-88,0.412214034288404,0.565,0.567,9.16910758999895e-84,"0","DDX3X"
8.39766382303318e-88,0.445225273500282,0.355,0.28,2.04348751469689e-83,"0","CHD1"
5.30227219077374e-85,0.302387469064758,0.723,0.721,1.29025491490288e-80,"0","NBEAL1"
6.98853650399703e-85,0.529623515150503,0.384,0.319,1.70059047288264e-80,"0","PIM1"
3.09310415152507e-84,0.35758279320913,0.481,0.41,7.52675964232111e-80,"0","SH3BGRL"
1.62496481954016e-83,0.306878276314745,0.547,0.48,3.95418939186902e-79,"0","EID1"
1.39831666337731e-82,0.395268961897403,0.434,0.37,3.40266376866235e-78,"0","IDI1"
3.61942640934481e-82,0.409372413430747,0.263,0.185,8.80751222449966e-78,"0","CDKN1B"
7.73807616156147e-81,0.455243149746231,0.376,0.328,1.88298345315437e-76,"0","ISCA1"
8.24785139205923e-81,0.44075955751166,0.534,0.564,2.00703215774369e-76,"0","ISCU"
9.69536411853299e-80,0.441474959842988,0.307,0.236,2.35926990460382e-75,"0","CLDND1"
8.60553914234826e-79,0.37390718750683,0.325,0.241,2.09407189489903e-74,"0","TGFB1"
9.77434360201991e-79,0.554996703066325,0.407,0.338,2.37848877211552e-74,"0","PLIN2"
1.31509584339356e-78,0.370833575080122,0.336,0.254,3.20015422531389e-74,"0","ANXA6"
4.22382252554501e-78,0.452790774598179,0.257,0.184,1.02782497336612e-73,"0","GALM"
1.05487893736735e-76,0.35793673593038,0.583,0.619,2.56694240618972e-72,"0","C11orf58"
1.93169182151054e-76,0.260137321672571,0.748,0.762,4.70057887846374e-72,"0","SF3B5"
3.94916459768204e-76,0.388930052455068,0.542,0.576,9.60989713199948e-72,"0","CMPK1"
4.41904394512997e-75,0.38766986564677,0.559,0.604,1.07533015360793e-70,"0","UBXN1"
3.00671336739014e-73,0.373412341729018,0.531,0.528,7.31653630820717e-69,"0","SEPT7"
1.63473934780748e-72,0.382053649702241,0.561,0.606,3.97797472895473e-68,"0","ENSA"
9.36257676404304e-72,0.446036386001423,0.47,0.455,2.27828942976223e-67,"0","PNISR"
1.74111956798253e-71,0.308372310015698,0.359,0.279,4.23684035672868e-67,"0","ZC3HAV1"
1.72318230983245e-70,0.432237070323226,0.368,0.321,4.19319183274629e-66,"0","SLBP"
1.55565522836724e-67,0.459398772453941,0.343,0.293,3.78553143270885e-63,"0","SNX9"
7.29742323987033e-67,0.32943491242334,0.663,0.681,1.77575497119005e-62,"0","YWHAQ"
1.72613547802897e-65,0.288931407990418,0.626,0.619,4.2003780722357e-61,"0","ATP1B3"
1.91958213621704e-65,0.392060292042006,0.395,0.369,4.67111117027054e-61,"0","SS18L2"
2.17136369935284e-64,0.368436735324188,0.262,0.187,5.2837964260052e-60,"0","PIM2"
2.33570732751868e-62,0.336620429267596,0.588,0.628,5.68371021078396e-58,"0","SFPQ"
2.70102740637204e-61,0.399041099820321,0.343,0.298,6.57268009066572e-57,"0","DDX6"
2.28083538347993e-58,0.457177016295585,0.429,0.441,5.55018482216007e-54,"0","GSPT1"
6.35444675077266e-58,0.400751276244574,0.448,0.445,1.54629107233302e-53,"0","AMD1"
1.7314789916658e-57,0.481206515303184,0.383,0.307,4.21338097831957e-53,"0","RPS4Y1"
3.14271449126801e-57,0.363905503911651,0.339,0.291,7.64748144305158e-53,"0","ROCK1"
1.04088822250666e-56,0.317643658321748,0.256,0.192,2.5328974006477e-52,"0","CCDC109B"
1.292344961184e-56,0.290330850481513,0.618,0.685,3.14479222854515e-52,"0","UFC1"
3.93820584971155e-56,0.338524442078611,0.419,0.386,9.58323011468809e-52,"0","FAM49B"
6.13031662104471e-56,0.311770160506396,0.273,0.203,1.49175124656502e-51,"0","PFKFB3"
9.11551570299401e-55,0.370217494299395,0.278,0.224,2.21816959116656e-50,"0","GABPB1"
3.6319393617201e-54,0.352533535334931,0.554,0.613,8.83796124280969e-50,"0","DRAP1"
1.09136836554045e-52,0.385767314208307,0.266,0.214,2.65573578070612e-48,"0","CMTM7"
5.00317353014017e-52,0.499382399740873,0.425,0.43,1.21747224682431e-47,"0","MRPS6"
6.5140706916233e-52,0.386671843836153,0.403,0.396,1.58513396209961e-47,"0","PPP2CA"
3.01532883890637e-51,0.38333541518874,0.397,0.391,7.33750119659476e-47,"0","CCDC12"
3.70473040725068e-51,0.338942704011814,0.284,0.233,9.01509097300381e-47,"0","RNF139"
1.00608062999116e-50,0.358109346677669,0.291,0.243,2.4481966050205e-46,"0","CCNDBP1"
3.69123473524244e-50,0.401829829263664,0.496,0.53,8.98225060473896e-46,"0","ARPC4"
8.36474995790345e-50,0.337955743425987,0.485,0.448,2.03547825475623e-45,"0","DDIT4"
5.32739089266644e-49,0.254120871937841,0.625,0.686,1.29636729982145e-44,"0","SMDT1"
1.66318870187441e-48,0.412361996511133,0.436,0.451,4.04720338714119e-44,"0","NDFIP1"
2.95544668708078e-48,0.350894630556776,0.33,0.288,7.19178396834237e-44,"0","CASP4"
6.55812882670158e-48,0.33966953923047,0.319,0.281,1.59585506868956e-43,"0","BLOC1S2"
6.72802280108649e-48,0.317253624088221,0.454,0.443,1.63719706841639e-43,"0","CLK1"
5.48173091008988e-47,0.361024466328348,0.475,0.51,1.33392439966127e-42,"0","UBE2N"
9.05891316600552e-47,0.368636620992193,0.472,0.503,2.20439592981578e-42,"0","SRRM1"
5.53902633819453e-46,0.386477729579589,0.404,0.404,1.34786666913626e-41,"0","C9orf142"
1.61527373077563e-45,0.375844400975202,0.361,0.337,3.93060709646941e-41,"0","RNF149"
3.28273155612739e-43,0.308859313078513,0.279,0.231,7.98819896868038e-39,"0","CCND3"
1.07558538957375e-42,0.346400061636212,0.262,0.213,2.61732948698876e-38,"0","CD82"
1.82545409032087e-42,0.268007338254253,0.586,0.646,4.4420599833868e-38,"0","EIF4B"
4.54453456370864e-40,0.369109098037475,0.445,0.462,1.10586704073286e-35,"0","AES"
3.46748274104958e-39,0.333156006448676,0.292,0.257,8.43777250207005e-35,"0","PSMA3-AS1"
1.06222189683143e-38,0.375946519485548,0.369,0.365,2.5848107637496e-34,"0","HNRNPUL1"
1.61215403875639e-38,0.360779716923102,0.327,0.3,3.9230156379098e-34,"0","RAP1B"
6.36741236766812e-38,0.332631948944188,0.329,0.302,1.54944612554836e-33,"0","POLR2J3"
2.34002133287149e-37,0.552714747741662,0.348,0.332,5.69420791140949e-33,"0","MIR4435-2HG"
1.67221129113306e-36,0.333719970123497,0.317,0.295,4.0691589558432e-32,"0","TNFRSF14"
7.92501448271639e-36,0.365407193465484,0.278,0.25,1.92847302422421e-31,"0","TNIP2"
9.34038256783512e-36,0.344256595787616,0.371,0.37,2.272888694057e-31,"0","CHMP4A"
2.1366877305294e-35,0.381939842182968,0.356,0.342,5.19941592347024e-31,"0","ADGRE5"
2.49657413018137e-34,0.316177413058455,0.519,0.596,6.07516348838334e-30,"0","ARHGDIA"
6.15703520952156e-34,0.321115551808694,0.35,0.336,1.49825294788498e-29,"0","DHX36"
2.62528300186198e-33,0.307133919953175,0.516,0.6,6.38836365673094e-29,"0","FKBP8"
4.55114530830014e-33,0.262775604037911,0.283,0.236,1.10747569932176e-28,"0","GABARAPL1"
9.0401297794575e-32,0.301906372531193,0.268,0.237,2.19982518053319e-27,"0","POLR3GL"
4.45087426056635e-30,0.287676522704636,0.276,0.245,1.08307574256622e-25,"0","RNMT"
6.73991935996975e-30,0.312147262026716,0.301,0.281,1.64009197705504e-25,"0","IK"
8.85652897386352e-29,0.341539178100956,0.308,0.3,2.15514776049995e-24,"0","PAK2"
1.15019964156448e-28,0.319919607127456,0.497,0.561,2.79889580778301e-24,"0","ACTR3"
2.2838692000426e-26,0.35406209462726,0.284,0.26,5.55756731138366e-22,"0","EPSTI1"
3.02945460898625e-26,0.287597729170368,0.499,0.579,7.37187484550714e-22,"0","UBE2L3"
3.11835201540114e-26,0.290234137891976,0.264,0.238,7.58819779427713e-22,"0","ANP32E"
7.21139881716539e-26,0.316374107893612,0.485,0.554,1.75482178816903e-21,"0","BZW1"
4.47559569753422e-25,0.311094068526229,0.318,0.313,1.08909145703798e-20,"0","BUB3"
8.40784470193915e-25,0.262675461107209,0.532,0.618,2.04596492976987e-20,"0","NDUFA13"
2.3395920150844e-24,0.2918325713548,0.48,0.549,5.69316320950638e-20,"0","RBMX"
1.06492638182318e-23,0.310659574368532,0.387,0.416,2.59139185752853e-19,"0","NCOR1"
9.47555194055559e-23,0.297400712986708,0.302,0.295,2.3057808092148e-18,"0","PHF20"
1.38585459630437e-22,0.292784690718452,0.357,0.355,3.37233857464705e-18,"0","PLK3"
1.40368151956737e-22,0.328056122265148,0.278,0.269,3.41571860971523e-18,"0","NAP1L4"
1.71906785476689e-22,0.267358826169441,0.336,0.321,4.18317971778976e-18,"0","TUBA4A"
3.70269010026404e-22,0.333962009754592,0.347,0.363,9.01012608998251e-18,"0","SLTM"
3.8672987552968e-22,0.314554248540947,0.438,0.497,9.41068479113924e-18,"0","SYF2"
8.51936657502919e-22,0.288715970266058,0.405,0.431,2.0731026623676e-17,"0","RSRC2"
1.5234701073297e-21,0.277371321675163,0.308,0.302,3.70721215917609e-17,"0","AKIRIN1"
2.68741486760499e-21,0.341374516656004,0.435,0.497,6.53955533882998e-17,"0","SYAP1"
5.57778850668118e-21,0.328801690761737,0.327,0.339,1.3572990552158e-16,"0","ARPP19"
1.68340548149574e-19,0.312154801773825,0.415,0.437,4.09639889867174e-15,"0","CFLAR"
4.76124355209033e-19,0.274734810573279,0.253,0.237,1.15860100596566e-14,"0","MYCBP2"
9.80721206081333e-19,0.283905763134488,0.313,0.322,2.38648698287832e-14,"0","MED4"
9.90090130168964e-19,0.298382379187665,0.368,0.382,2.40928532275316e-14,"0","TAP1"
1.40200495711858e-18,0.314862252925556,0.266,0.258,3.41163886265236e-14,"0","SIAH2"
1.89131777554313e-18,0.333342761503584,0.401,0.433,4.60233267500665e-14,"0","CMTM6"
2.97777359565012e-18,0.390141930703985,0.39,0.444,7.24611426765501e-14,"0","EIF3J"
1.29425379212439e-17,0.273175020725482,0.277,0.266,3.14943717775548e-13,"0","SP100"
2.44394058578481e-17,0.265925263162606,0.277,0.268,5.94708502144876e-13,"0","TNRC6B"
3.81717457446854e-17,0.261004960862318,0.378,0.388,9.28871260951175e-13,"0","CSRNP1"
2.06842520565756e-16,0.271198092015876,0.306,0.308,5.03330589544711e-12,"0","NKTR"
2.76075441654762e-16,0.257345523323863,0.502,0.58,6.71801979722699e-12,"0","CAP1"
2.16745063144516e-15,0.291732320430281,0.354,0.385,5.27427436655865e-11,"0","SCAF11"
2.3074073465074e-15,0.281145423869264,0.438,0.502,5.6148450369911e-11,"0","ARGLU1"
7.92044430404196e-15,0.263835963347148,0.443,0.53,1.92736091694557e-10,"0","RNPS1"
3.16089386533071e-14,0.334842569478312,0.281,0.283,7.69171913189575e-10,"0","BTG3"
3.73801206050926e-14,0.268196283651585,0.339,0.356,9.09607854804323e-10,"0","JMJD1C"
4.86529191200615e-14,0.305815092412306,0.347,0.38,1.18392013386758e-09,"0","TNIP1"
7.67296399850337e-13,0.267694209320485,0.353,0.391,1.86713905939581e-08,"0","MED10"
4.71834809735332e-12,0.25056087193681,0.294,0.302,1.14816282600996e-07,"0","OPTN"
7.57938969591575e-12,0.283738308693212,0.423,0.501,1.84436868860414e-07,"0","TCF25"
2.58960838379866e-11,0.315643118716709,0.258,0.269,6.30155304113565e-07,"0","CCDC167"
3.18216837836822e-11,0.411299973479922,0.431,0.522,7.74348853192124e-07,"0","DNPH1"
7.00723841151478e-11,0.259484251560524,0.258,0.261,1.70514139505801e-06,"0","TSPYL1"
7.18340080226956e-11,0.258968071064779,0.292,0.311,1.74800875122427e-06,"0","ZMAT2"
8.55916932057091e-11,0.26026099535533,0.41,0.491,2.08278826246773e-06,"0","SF3B2"
1.54237619818164e-10,0.255024787245145,0.28,0.294,3.7532182406552e-06,"0","TMEM243"
2.53932124994371e-09,0.260959079424027,0.311,0.337,6.17918432961303e-05,"0","RNF145"
3.21668469679405e-09,0.25315207748412,0.301,0.323,7.82748054117865e-05,"0","PCSK7"
1.43740805890203e-08,0.282640200657351,0.243,0.252,0.00034977887705322,"0","AKIRIN2"
8.94120363935555e-08,0.26624496018861,0.301,0.332,0.00217575249360078,"0","ZNF90"
1.25264540252663e-07,0.250546848830649,0.288,0.31,0.00304818732250831,"0","GCC2"
1.07721543162975e-06,0.258915695205546,0.458,0.552,0.0262129603132784,"0","PSMB8"
9.22905716648232e-05,0.253477104474558,0.296,0.335,1,"0","TPR"
0.000183835174760299,0.263267861408415,0.384,0.429,1,"0","MYADM"
0.000916483455261152,0.25473629051135,0.238,0.26,1,"0","WDR74"
0,1.86956168579515,0.253,0.058,0,"1","IGF2"
0,1.82506794940664,0.55,0.128,0,"1","OLFM4"
0,1.72232439779926,0.973,0.401,0,"1","GPX2"
0,1.56726723252522,0.993,0.628,0,"1","EPCAM"
0,1.52102590278006,0.856,0.142,0,"1","DPEP1"
0,1.49776247699407,0.761,0.308,0,"1","ID1"
0,1.48924110647938,0.398,0.071,0,"1","UBE2C"
0,1.46127232101112,0.999,0.757,0,"1","KRT18"
0,1.45589236398561,0.922,0.294,0,"1","AHCY"
0,1.43498985886189,0.882,0.661,0,"1","AREG"
0,1.42249427856986,0.873,0.213,0,"1","GGH"
0,1.41209179415903,0.62,0.234,0,"1","PIGR"
0,1.39069954167588,0.924,0.29,0,"1","MGST1"
0,1.37713027973251,0.855,0.597,0,"1","CXCL3"
0,1.36360132537697,0.995,0.888,0,"1","SLC25A5"
0,1.344125239227,0.773,0.141,0,"1","ASCL2"
0,1.3254604001822,0.809,0.393,0,"1","GDF15"
0,1.31406345160069,0.268,0.025,0,"1","LCN15"
0,1.30452391543721,0.974,0.572,0,"1","PERP"
0,1.28366118307745,0.812,0.172,0,"1","FERMT1"
0,1.24932605431893,0.955,0.528,0,"1","ELF3"
0,1.22286371795077,0.957,0.626,0,"1","RANBP1"
0,1.21014366259743,0.996,0.895,0,"1","PSMA7"
0,1.18352275535213,0.677,0.281,0,"1","FABP1"
0,1.18108460131625,0.941,0.756,0,"1","LDHB"
0,1.17660915575307,0.532,0.132,0,"1","PRAC1"
0,1.15935542911204,0.994,0.896,0,"1","PRDX5"
0,1.1550059752161,0.999,0.768,0,"1","KRT8"
0,1.14973702201856,0.561,0.277,0,"1","CKB"
0,1.14572984577226,0.828,0.27,0,"1","SLC12A2"
0,1.1436820332223,0.968,0.576,0,"1","EIF6"
0,1.14312459176255,0.769,0.191,0,"1","PAICS"
0,1.13875453404911,0.905,0.41,0,"1","NME1"
0,1.1352252468096,0.999,0.99,0,"1","SLC25A6"
0,1.12416854387412,0.947,0.483,0,"1","PHB"
0,1.11669352076844,0.969,0.578,0,"1","CD24"
0,1.11560268439783,0.996,0.932,0,"1","HMGB1"
0,1.10182421890782,0.945,0.536,0,"1","CYC1"
0,1.09825868345796,0.972,0.712,0,"1","CLDN4"
0,1.09017040601095,0.322,0.023,0,"1","HULC"
0,1.0878294237057,0.721,0.419,0,"1","CXCL1"
0,1.08516866170548,0.803,0.244,0,"1","NQO1"
0,1.08306787327465,0.994,0.885,0,"1","ATP5G3"
0,1.07362312545448,0.978,0.79,0,"1","SNRPB"
0,1.07246702916085,0.874,0.301,0,"1","GGCT"
0,1.07017417946249,0.938,0.452,0,"1","PDCD5"
0,1.06518930197364,0.991,0.807,0,"1","HSPD1"
0,1.05858885297675,0.534,0.193,0,"1","EDN1"
0,1.05136344946476,0.82,0.238,0,"1","PLPP2"
0,1.04875832400372,0.946,0.57,0,"1","HMGA1"
0,1.04825512510242,0.863,0.387,0,"1","TMEM141"
0,1.03942576477983,0.883,0.351,0,"1","MRPL12"
0,1.03698197684982,0.895,0.337,0,"1","EBPL"
0,1.03464380218294,0.868,0.446,0,"1","CKS2"
0,1.03209444842114,0.988,0.782,0,"1","PPA1"
0,1.02963426982025,0.979,0.722,0,"1","PRDX2"
0,1.01645275842207,0.999,0.934,0,"1","TXN"
0,1.01008590049118,0.754,0.303,0,"1","MYC"
0,1.00626845426205,0.8,0.277,0,"1","MRPS26"
0,1.00588292458576,0.985,0.647,0,"1","CLDN3"
0,1.00476089541691,0.877,0.344,0,"1","PFDN4"
0,1.00201193967633,0.953,0.591,0,"1","EIF2S2"
0,0.995616653660599,1,0.991,0,"1","RPS21"
0,0.99450207332622,0.977,0.576,0,"1","TSPAN8"
0,0.988077675863347,0.932,0.587,0,"1","ATP5G1"
0,0.987288825888117,0.647,0.125,0,"1","CDX2"
0,0.986631306246654,0.87,0.372,0,"1","IMPDH2"
0,0.98633414819566,0.938,0.513,0,"1","LSM4"
0,0.98034831995874,0.944,0.504,0,"1","FBL"
0,0.980198799475189,0.922,0.51,0,"1","TKT"
0,0.975071190596093,0.659,0.243,0,"1","CKS1B"
0,0.965516756185996,0.924,0.431,0,"1","PCBD1"
0,0.965408389041514,0.876,0.499,0,"1","STRAP"
0,0.965344277569527,0.991,0.847,0,"1","RAN"
0,0.964966482607046,0.993,0.807,0,"1","DSTN"
0,0.961940685426938,0.777,0.19,0,"1","KRTCAP3"
0,0.957042215506972,0.764,0.237,0,"1","C20orf27"
0,0.953607311334967,0.97,0.6,0,"1","TIMM13"
0,0.952870483362134,0.931,0.686,0,"1","PHLDA2"
0,0.950525180281691,0.976,0.684,0,"1","SNRPE"
0,0.9498567575001,0.94,0.564,0,"1","C1QBP"
0,0.941170700912543,0.918,0.346,0,"1","CLDN7"
0,0.936851574066738,0.771,0.183,0,"1","VIL1"
0,0.9334197708185,0.909,0.368,0,"1","MPST"
0,0.933204307731756,1,1,0,"1","RPL7"
0,0.929751209584807,0.876,0.418,0,"1","TUBA1C"
0,0.928475480116434,0.962,0.901,0,"1","H2AFZ"
0,0.926747169662926,1,1,0,"1","RPL8"
0,0.920702104004838,0.535,0.118,0,"1","CENPW"
0,0.92031018757813,0.79,0.263,0,"1","CDK4"
0,0.919583364464742,0.99,0.856,0,"1","COX5A"
0,0.919561636456391,0.986,0.847,0,"1","DBI"
0,0.917361319232872,0.812,0.271,0,"1","DCTPP1"
0,0.910887832023688,0.76,0.248,0,"1","CRLS1"
0,0.910826774616096,0.778,0.313,0,"1","EBP"
0,0.908152838280172,0.721,0.228,0,"1","PDHA1"
0,0.906814870870985,0.941,0.574,0,"1","NDUFAB1"
0,0.90492335714205,0.738,0.217,0,"1","PPP1R1B"
0,0.899225861836967,0.484,0.188,0,"1","PTTG1"
0,0.898839492055282,0.571,0.213,0,"1","PCNA"
0,0.894914929185571,0.999,0.923,0,"1","COX5B"
0,0.88822694195334,0.986,0.611,0,"1","LGALS4"
0,0.886049537918687,0.862,0.398,0,"1","MLEC"
0,0.880322142908317,0.791,0.286,0,"1","MRPL13"
0,0.880295749704358,0.635,0.167,0,"1","HMGB3"
0,0.879287048743373,0.976,0.712,0,"1","CD9"
0,0.875077956649933,0.785,0.223,0,"1","CDX1"
0,0.869482270701223,0.74,0.169,0,"1","PRAP1"
0,0.866576904676786,0.949,0.602,0,"1","SNRPF"
0,0.86011893204006,0.98,0.695,0,"1","LSM7"
0,0.85978353446513,0.811,0.271,0,"1","FAM195A"
0,0.856790449552546,0.999,0.91,0,"1","PPDPF"
0,0.856499726774819,0.507,0.078,0,"1","KRT23"
0,0.854938965187546,0.763,0.263,0,"1","TMEM106C"
0,0.854529531235779,0.856,0.405,0,"1","RBCK1"
0,0.852605610081743,0.825,0.331,0,"1","NAA20"
0,0.850620248446859,0.953,0.61,0,"1","MDH2"
0,0.85042626686338,0.997,0.889,0,"1","HSPE1"
0,0.847112702296096,0.759,0.237,0,"1","SRPK1"
0,0.846910592182633,0.996,0.96,0,"1","GSTP1"
0,0.846764442734545,0.57,0.117,0,"1","C10orf99"
0,0.846276511275333,0.799,0.298,0,"1","SFN"
0,0.844012097185948,0.756,0.255,0,"1","TOMM40"
0,0.842479004842571,1,0.986,0,"1","COX4I1"
0,0.841896846664625,0.829,0.323,0,"1","MTCH2"
0,0.838998296457175,0.993,0.876,0,"1","LGALS3"
0,0.838526981150025,0.774,0.311,0,"1","MKKS"
0,0.8384115632089,0.775,0.29,0,"1","RCN1"
